Statement,URL,Category
"Seven times Obama could have stopped China's cheating. Seven times, he refused.",https://www.politifact.com/factchecks/2012/sep/19/mitt-romney/romney-ad-accuses-obama-refusing-seven-times-stop-/,3.0
"President Obama has no plan to reduce the deficit, let alone pay down the debt.",https://www.politifact.com/factchecks/2012/sep/19/connie-mack/connie-mack-says-obama-has-no-plan-deficit-debt/,2.0
"Under Obama, families have lost over $4,000 a year in income.",https://www.politifact.com/factchecks/2012/sep/19/mitt-romney/romney-ad-faults-obama-falling-incomes/,3.0
Says Romney and Ryan both backed proposals that would outlaw abortions even in cases of rape or incest.,https://www.politifact.com/factchecks/2012/sep/19/barack-obama/obama-ties-romney-ryan-abortion-ban-rape-incest/,3.0
"Since 2000, only 10 cases of in-person voter fraud have been proven nationally.",https://www.politifact.com/factchecks/2012/sep/19/naacp/-person-voter-fraud-very-rare-phenomenon/,4.0
"Based on the August 2012 national jobs numbers, for every person who got a job, nearly four people stopped looking for a job.",https://www.politifact.com/factchecks/2012/sep/19/paul-ryan/ryan-says-four-times-many-people-quit-job-hunting-/,4.0
"The president went on a stimulus-fueled spending binge that stuck every American man, woman and child with a $50,000 share of this $16 trillion debt.",https://www.politifact.com/factchecks/2012/sep/19/john-boehner/john-boehner-says-obama-engaged-spending-binge-ran/,1.0
"The 48, 49 percent that supports President Barack Obama are people who pay no income tax.",https://www.politifact.com/factchecks/2012/sep/18/mitt-romney/mitt-romney-says-voters-who-support-barack-obama-a/,1.0
Forty-seven percent of Americans pay no income tax.,https://www.politifact.com/factchecks/2012/sep/18/mitt-romney/romney-says-47-percent-americans-pay-no-income-tax/,5.0
"The Providence Economic Development Partnership . . .which you [Cicilline] chaired, loaned $103,000 in taxpayer funds to one of your campaign workers. The worker never paid back the loan.",https://www.politifact.com/factchecks/2012/sep/18/brendan-doherty/brendan-doherty-says-cicilline-campaign-worker-nev/,4.0
Portland Schools spend $500K to deem PB&J sandwiches racist.,https://www.politifact.com/factchecks/2012/sep/18/education-action-group/portland-schools-spending-half-million-dollars-dec/,0.0
Fifty percent of kids coming out of school can't get a job.,https://www.politifact.com/factchecks/2012/sep/18/mitt-romney/mitt-romney-says-50-percent-kids-coming-out-school/,4.0
Says President Obama promised he'd keep unemployment below 8 percent if the stimulus passed.,https://www.politifact.com/factchecks/2012/sep/18/mitt-romney/romney-repeats-claim-obama-promised-unemployment-w/,2.0
Says U.S. Rep. John Barrow left taxpayers on the hook for $950k study on genetic makeup of ants.,https://www.politifact.com/factchecks/2012/sep/18/national-republican-congressional-committee/barrow-gets-flak-vote-funded-study-ants/,3.0
"Says when Mitt Romney was governor, Massachusetts was 47th in job creation",https://www.politifact.com/factchecks/2012/sep/17/jeanne-shaheen/jeanne-shaheen-cites-poor-job-creation-new-hampshi/,3.0
The significant drop in Florida’s unemployment rate is a good economic sign.,https://www.politifact.com/factchecks/2012/sep/17/rick-scott/rick-scott-brags-about-floridas-declining-unemploy/,2.0
Says he will protect your guaranteed benefits in Medicare while Mitt Romney would take away Medicare as guaranteed benefits.,https://www.politifact.com/factchecks/2012/sep/17/barack-obama/barack-obama-right-guaranteed-benefits-under-medic/,3.0
An aide acted on his own and was not representing the Thompson campaign when he sent an email criticizing the sexual orientation of U.S. Senate candidate Tammy Baldwin.,https://www.politifact.com/factchecks/2012/sep/17/tommy-thompson/thompson-says-aide-wasnt-representing-campaign-ema/,0.0
Sen. Bob Menendez voted to enact a new tax on the sale of homes of 3.8%.,https://www.politifact.com/factchecks/2012/sep/17/menendez-facts/bloggers-say-bob-menendez-voted-new-38-tax-sale-ho/,0.0
Medicare premium support backed by Republican vice presidential candidate Paul Ryan is not vouchers.,https://www.politifact.com/factchecks/2012/sep/17/phil-gingrey/gingrey-medicare-reform-plan-does-not-create-vouch/,2.0
Says  Sherrod Brown’s campaign attacked Josh Mandel’s military service,https://www.politifact.com/factchecks/2012/sep/17/josh-mandel/josh-mandel-claims-sherrod-browns-campaign-attacke/,2.0
Defends his vote to push retirement age to 70 by saying he is for a process that would not be fully implemented until around the turn of the century.,https://www.politifact.com/factchecks/2012/sep/17/scott-desjarlais/tennessee-congressman-defends-vote-raising-social-/,2.0
David Cicilline is the 5th most liberal person in the House of Representatives.,https://www.politifact.com/factchecks/2012/sep/17/bernard-jackvony/republican-bernard-jackvony-says-democrat-david-ci/,1.0
Says Republican U.S. Rep. Sean Duffy voted against paying our soldiers and against increasing combat pay while voting to protect his own pay.,https://www.politifact.com/factchecks/2012/sep/16/democratic-congressional-campaign-committee/democratic-group-says-duffy-voted-against-pay-incr/,1.0
"Says Congressman Jon Runyan has a plan to raise Medicare costs $6,400 a year.",https://www.politifact.com/factchecks/2012/sep/16/shelley-adler/medicare-and-football-democratic-congressional-can/,2.0
The reason 29 states no longer have a death tax is that the tax damaged their economic competitiveness.,https://www.politifact.com/factchecks/2012/sep/14/yes-84/did-29-states-dump-estate-tax-be-more-competitive/,1.0
"Says if current trends continue, by 2040, one out of three Texas workers will not have a high school diploma.",https://www.politifact.com/factchecks/2012/sep/14/bill-hammond/bill-hammond-says-if-trends-hold-one-three-texas-w/,5.0
"Says that under Mitt Romney, 89 million Americans could be denied coverage if they have a pre-existing condition.",https://www.politifact.com/factchecks/2012/sep/14/barack-obama/obama-campaign-says-89-million-americans-could-be/,3.0
Says five studies show his tax plan can cut rates and still bring the same revenue without raising taxes on the middle class.,https://www.politifact.com/factchecks/2012/sep/14/mitt-romney/romney-claims-5-studies-back-his-tax-plan/,2.0
"Under Obama, home values in Florida collapsed, construction jobs were lost and the state had a high foreclosure rate.",https://www.politifact.com/factchecks/2012/sep/14/mitt-romney/romney-ad-blames-obama-florida-housing-woes/,2.0
"After hearing the frustrations parents and teachers have with the FCAT, next year we begin improving our testing system.",https://www.politifact.com/factchecks/2012/sep/14/rick-scott/rick-scott-touts-phase-out-fcat-tv-ad/,3.0
Tennessee's appeals court judges were selected by a handful of party officials in Nashville before the system of merit selection was put into effect.,https://www.politifact.com/factchecks/2012/sep/14/paul-summers/summers-says-appeals-court-judges-used-be-picked-h/,4.0
"With the auto rescue, President Barack Obama saved more than 1 million middle-class jobs all across America, including more than 28,000 in Wisconsin.",https://www.politifact.com/factchecks/2012/sep/14/jennifer-granholm/obama-auto-rescue-saved-28000-middle-class-jobs-wi/,3.0
"The U.S. unemployment rate has remained above 8 percent for 43 consecutive months, the longest stretch since the Great Depression.",https://www.politifact.com/factchecks/2012/sep/14/phil-gingrey/unemployment-rate-comparable-great-depression-cong/,5.0
In Cuyahoga County ... 56 percent of weekend voters in 2008 were African American while adult African Americans comprise 28 percent of the county population.,https://www.politifact.com/factchecks/2012/sep/14/marcia-fudge/marcia-fudge-says-black-voters-accounted-56-percen/,5.0
David Cicilline was required to provide key information about city finances to an independent outside auditor. The deadlines were clear -- yet [he intentionally] missed them by months until after the November 2010 election.,https://www.politifact.com/factchecks/2012/sep/14/brendan-doherty/brendan-doherty-says-incumbent-us-rep-david-cicill/,2.0
"We just don't want to get to be like Louisiana, where you have drive-up daiquiri shops.",https://www.politifact.com/factchecks/2012/sep/13/bill-kennemer/are-there-daiquiri-drive-thrus-louisiana/,5.0
"On U.S.-Israeli relations, Prime Minister Benjamin Netanyahu set the record straight — he said, our two countries have 'exactly the same policy' (and) 'our security cooperation is unprecedented.'",https://www.politifact.com/factchecks/2012/sep/13/john-kerry/john-kerry-says-netanyahu-praised-us-israel-relati/,3.0
Says Rush Limbaugh made it clear he’d rather see the country fail than President Barack Obama succeed.,https://www.politifact.com/factchecks/2012/sep/13/mark-strama/mark-strama-says-rush-limbaugh-made-it-clear-hed-r/,2.0
The president promised that if he spent money on a stimulus program that unemployment would go to 5.7 percent or 6 percent. Those were his words.,https://www.politifact.com/factchecks/2012/sep/13/jon-bramnick/jon-bramnick-claims-barack-obama-promised-stimulus/,2.0
"Ann Kuster supports the government takeover of healthcare, which robs Medicare of over $700 billion.",https://www.politifact.com/factchecks/2012/sep/12/charles-bass/charlie-bass-attacks-anne-kuster-and-obamacare-tv-/,1.0
"$50,000. That's what every child owes today because Washington politicians have run up a huge spending tab and left our kids the bill.",https://www.politifact.com/factchecks/2012/sep/12/frank-guinta/us-rep-frank-guinta-points-each-childs-share-natio/,4.0
"Says Sierra Club sued him to stop oil and gas activity on Texas coast, but we won and the turtles are fine.",https://www.politifact.com/factchecks/2012/sep/12/jerry-patterson/jerry-patterson-says-sierra-club-sued-him-stop-gul/,3.0
Says President Barack Obama built this $16 trillion debt.,https://www.politifact.com/factchecks/2012/sep/12/reid-ribble/president-obama-built-nations-16-trillion-debt-gop/,1.0
"The Senate has not passed a budget in more than three years, not a good budget, not a bad budget, no budget.",https://www.politifact.com/factchecks/2012/sep/12/leonard-lance/congressman-leonard-lance-claims-us-senate-has-not/,5.0
"Voter identification laws make it complicated and expensive to get an ID, essentially instituting a modern-day poll tax.",https://www.politifact.com/factchecks/2012/sep/12/american-civil-liberties-union/voter-id-laws-poll-tax-not-equivalent/,2.0
"Says that if Texas, California and New York all voted for Democratic presidential nominees, it would be mathematically impossible for Republicans to elect a president.",https://www.politifact.com/factchecks/2012/sep/12/gilberto-hinojosa/gilberto-hinojosa-says-if-democrat-carries-texas-c/,1.0
$16 trillion (the national debt) in $1 bills would cover the entire state of Ohio nearly 1.5 times.,https://www.politifact.com/factchecks/2012/sep/12/rob-portman/rob-portman-says-national-debt-1-bills-would-cover/,5.0
This would be the largest casino in the United States.,https://www.politifact.com/factchecks/2012/sep/11/its-still-bad-idea/would-proposed-casino-wood-village-be-countrys-lar/,0.0
Says he and Mitt Romney always said that we agree with the 2014 deadline for leaving Afghanistan.,https://www.politifact.com/factchecks/2012/sep/11/paul-ryan/paul-ryan-says-romney-has-always-supported-2014-af/,4.0
"On new dollar coins, 'In God We Trust' is gone!",https://www.politifact.com/factchecks/2012/sep/11/chain-email/taking-god-we-trust-coins-was-debunked-years-ago/,1.0
Says Obama doubled funding for the Pell Grant.,https://www.politifact.com/factchecks/2012/sep/11/kal-penn/kal-penn-thanks-obama-doubling-funding-pell-grant/,4.0
We've doubled our use of renewable energy.,https://www.politifact.com/factchecks/2012/sep/11/barack-obama/barack-obama-says-weve-doubled-our-use-renewable-e/,2.0
Says Georgia will send more state money per child to state charter schools and that budget cuts are not applied to those charter schools.,https://www.politifact.com/factchecks/2012/sep/11/herb-garrett/charter-school-funding-claim-hits-close-mark/,4.0
"After 30 years of inaction, we raised fuel standards so that by the middle of the next decade, cars and trucks will go twice as far on a gallon of gas.",https://www.politifact.com/factchecks/2012/sep/10/barack-obama/obama-fuel-standards-inaction/,3.0
"We’re seeing now 30 straight months of private-sector job growth, 4.6 million jobs created.",https://www.politifact.com/factchecks/2012/sep/10/julian-castro/julian-castro-says-united-states-has-had-30-straig/,4.0
The Obama administration is allowing state waivers from welfare work requirements only if they had a credible plan to increase employment by 20 percent.,https://www.politifact.com/factchecks/2012/sep/10/bill-clinton/bill-clinton-says-obama-administration-trying-boos/,5.0
Says Republicans have declared that they’re going to convert the Medicare program into a voucher program.,https://www.politifact.com/factchecks/2012/sep/10/upendra-chivukula/republicans-plan-convert-medicare-voucher-program-/,4.0
Wayne Powell has a stated position of having no objection to taking `In God We Trust off of U.S. currency.,https://www.politifact.com/factchecks/2012/sep/10/eric-cantor/eric-cantor-says-wayne-powell-doesnt-object-taking/,5.0
We know there are more Democrats in Georgia than Republicans. We know that for a fact.,https://www.politifact.com/factchecks/2012/sep/10/mike-berlon/which-party-has-more-supporters/,2.0
"$500 billion of the extension of the Bush tax cuts for the wealthy goes to 120,000 families.",https://www.politifact.com/factchecks/2012/sep/09/joe-biden/biden-says-500-billion-bush-tax-cuts-wealthy-would/,4.0
"Says the Republican Party platform says pull back even more of the rules on campaign finance reform, get rid of McCain-Feingold while the Democratic Party platform says we want to find a way to put more fair rules on campaign finance reform.",https://www.politifact.com/factchecks/2012/sep/09/cory-booker/cory-booker-says-views-campaign-finance-reform-hig/,5.0
Says Charlie Bass forfeits right to equal cost for TV ads under FCC rules,https://www.politifact.com/factchecks/2012/sep/07/ann-mclane-kuster/ann-mclane-kuster-accused-charlie-bass-dirty-campa/,1.0
"Says under Oregon law, girls from 15 years of age and up are given complete control over whether to be sterilized or not.",https://www.politifact.com/factchecks/2012/sep/07/cnsnews/oregon-do-15-year-olds-have-complete-control-over-/,1.0
Mitt Romney said it was 'tragic' to end the war in Iraq.,https://www.politifact.com/factchecks/2012/sep/07/barack-obama/obama-says-romney-said-it-was-tragic-end-war-iraq/,3.0
"Says President Barack Obama gives students the right to repay (federal) loans as a clear, fixed, low percentage of their income for up to 20 years.",https://www.politifact.com/factchecks/2012/sep/07/bill-clinton/bill-clinton-says-president-let-students-pay-clear/,4.0
The Health Care Compact bill would end Medicare's guaranteed benefit for Tennessee's Medicare recipients and shift management of the federal health care plan to the state's TennCare program.,https://www.politifact.com/factchecks/2012/sep/07/tennessee-democratic-party/democrats-say-republican-backed-legislation-would-/,1.0
"We've got 7.2 percent unemployment (in Ohio), but when you include the folks who have stopped looking for work, it's actually over 10 percent.",https://www.politifact.com/factchecks/2012/sep/07/rob-portman/rob-portman-says-ohios-jobless-rate-would-top-10-p/,3.0
Says Romney called Russia our No. 1 enemy.,https://www.politifact.com/factchecks/2012/sep/07/barack-obama/obama-says-romney-called-russia-our-no-1-enemy/,4.0
"I've cut taxes for ... middle-class families, small businesses.",https://www.politifact.com/factchecks/2012/sep/07/barack-obama/barack-obama-said-hes-cut-taxes-middle-class-famil/,4.0
Says his budget plan would cut our deficits by $4 trillion.,https://www.politifact.com/factchecks/2012/sep/07/barack-obama/obama-says-budget-plan-cut-deficits-4-trillion/,3.0
The auditor [for the city of Providence] was not locked out of access to the city's finances.,https://www.politifact.com/factchecks/2012/sep/07/david-cicilline/u-s-rep-david-cicilline-says-when-he-was-mayor-pro/,2.0
Providence has amongst the highest tax rate(s) in the entire country.,https://www.politifact.com/factchecks/2012/sep/07/anthony-gemma/providence-taxes-are-among-highest-country/,4.0
"After a decade of decline, this country created over half a million manufacturing jobs in the last two and a half years.",https://www.politifact.com/factchecks/2012/sep/07/barack-obama/barack-obama-says-us-has-gained-half-million-ma/,5.0
"Says that Mitt Romney's response to the crisis in the auto industry was, Let Detroit go bankrupt.",https://www.politifact.com/factchecks/2012/sep/07/jennifer-granholm/granholm-says-romneys-response-auto-crisis-was-let/,3.0
"Jeb Bush recently noted, Reagan himself would have been too moderate, too reasonable for today's GOP.",https://www.politifact.com/factchecks/2012/sep/07/charlie-crist/crist-jeb-bush-ronald-reagan-moderate-gop/,3.0
"When Social Security, Medicare and Medicaid were created, Republicans stood on the sidelines",https://www.politifact.com/factchecks/2012/sep/07/james-clyburn/james-clyburn-says-republicans-sat-sidelines-passa/,1.0
Says Mitt Romney asked for a waiver from federal welfare rules.,https://www.politifact.com/factchecks/2012/sep/06/rahm-emanuel/rahm-emanuel-says-romney-asked-welfare-work-waiver/,2.0
"Ohio has created 45,000 new manufacturing jobs since 2010. And that's due in large part to the fact that the auto rescue has helped Ohio.",https://www.politifact.com/factchecks/2012/sep/06/ted-strickland/strickland-credits-auto-rescue-ohio-manufacturing-/,3.0
"Under President Barack Obama’s leadership, since June 2009, (the auto) industry has added a quarter of a million jobs.",https://www.politifact.com/factchecks/2012/sep/06/bob-king/uaw-president-bob-king-says-auto-industry-has-gain/,5.0
Says House Republicans tried to change the definition of rape.,https://www.politifact.com/factchecks/2012/sep/06/gwen-moore/gop-house-members-tried-redefine-rape-democratic-r/,2.0
Says U.S. Rep. Paul Ryan attacked the president for the same amount of Medicare savings that (Ryan) had in his own budget.,https://www.politifact.com/factchecks/2012/sep/06/bill-clinton/clinton-says-ryan-attacked-obama-medicare-cuts-ref/,5.0
"Says Charlie Crist was pro-life, pro-gun and vehemently anti-tax.",https://www.politifact.com/factchecks/2012/sep/06/george-lemieux/charlie-crist-was-pro-life-pro-gun-and-anti-tax-sa/,4.0
"In the last 29 months, our economy has produced about 4.5 million private-sector jobs.",https://www.politifact.com/factchecks/2012/sep/06/bill-clinton/bill-clinton-says-45-million-jobs-have-been-create/,4.0
"Says that like Todd Akin, all Texas Republicans in U.S. House cosponsored a bill that attempts to distinguish between ‘forcible rape’ and other sexual assaults.",https://www.politifact.com/factchecks/2012/sep/06/lone-star-project/pac-says-todd-akin-and-paul-ryan-all-texas-republi/,3.0
We have more scientists and engineers per square mile than anywhere in the world.,https://www.politifact.com/factchecks/2012/sep/06/choose-new-jersey/new-jersey-leads-world-number-scientists-engineers/,5.0
The stimulus program cut taxes for 95 percent of the American people.,https://www.politifact.com/factchecks/2012/sep/06/bill-clinton/clinton-says-obama-cut-taxes-95-percent-people-thr/,3.0
"Since 1961 … our private economy has produced 66 million private-sector jobs. So what's the jobs score? Republicans 24 million, Democrats 42 (million).",https://www.politifact.com/factchecks/2012/sep/06/bill-clinton/bill-clinton-says-democratic-presidents-top-republ/,5.0
Mitt Romney said we should let foreclosures hit the bottom.,https://www.politifact.com/factchecks/2012/sep/06/kamala-harris/Kamala-Harris-Romney-favors-letting-foreclosures/,3.0
Women receive only 77 cents for every dollar a man earns.,https://www.politifact.com/factchecks/2012/sep/06/diana-degette/diana-degette-says-women-earn-77-cents-every-dolla/,4.0
"When it comes to jobless workers, Mitt Romney says he likes to fire people.",https://www.politifact.com/factchecks/2012/sep/06/jack-markell/mitt-romney-said-he-likes-fire-people-said-delawar/,1.0
"Republicans would give seniors a (Medicare) voucher that limits what's covered, costing seniors as much as $6,400 more a year.",https://www.politifact.com/factchecks/2012/sep/05/kathleen-sebelius/kathleen-sebelius-repeats-problematic-claim-romney/,3.0
Says Republicans Mitt Romney and Paul Ryan support massive cuts in Social Security for future generations.,https://www.politifact.com/factchecks/2012/sep/05/joe-biden/biden-says-romney-and-ryan-support-massive-cuts-so/,3.0
Says she was misquoted and didn’t say that the Israeli ambassador said what the Republicans are doing is dangerous for Israel.,https://www.politifact.com/factchecks/2012/sep/05/debbie-wasserman-schultz/wasserman-schultz-said-she-didnt-make-comments-abo/,0.0
Says Bruce Springsteen played in 1975 at Seton Hall University in South Orange at Walsh gym.,https://www.politifact.com/factchecks/2012/sep/05/chris-christie/chris-christie-says-his-first-bruce-springsteen-co/,5.0
Seven presidents before (Barack Obama) -- Republicans and Democrats -- tried to expand health care to all Americans.,https://www.politifact.com/factchecks/2012/sep/05/julian-castro/julian-castro-says-seven-presidents-barack-obama-s/,4.0
"Under President Bush in eight years, we added $4.9 trillion to the debt. Under President Obama, we've added $5.3 trillion to the debt in the 3.5 years he's been in office.",https://www.politifact.com/factchecks/2012/sep/05/kelly-ayotte/did-barack-obama-accrue-more-debt-half-time-george/,4.0
"Says Mitt Romney told university students in Ohio that to start a business, they should borrow money if you have to from your parents.",https://www.politifact.com/factchecks/2012/sep/05/julian-castro/julian-castro-says-mitt-romney-advised-college-stu/,5.0
Says Mitt Romney has put forward a plan that would cut taxes for millionaires while raising them for the middle class.,https://www.politifact.com/factchecks/2012/sep/05/martin-omalley/mitt-romneys-plan-would-cut-taxes-millionaires-whi/,3.0
"Says Mitt Romney’s tax plans would give an additional $250,000 tax cut to millionaires and billionaires while raising taxes on the middle class.",https://www.politifact.com/factchecks/2012/sep/05/ted-strickland/ted-strickland-claims-romney-would-cut-millionaire/,3.0
"We will spend $100 billion in Afghanistan this year, fixing roads, building bridges, training police officers, and more, [and] cutting the same things in our own country.",https://www.politifact.com/factchecks/2012/sep/05/david-cicilline/us-rep-david-cicilline-says-united-states-will-spe/,1.0
"By the time (Mitt Romney) left office, Massachusetts was 47th in the nation in job creation.",https://www.politifact.com/factchecks/2012/sep/05/deval-patrick/did-mitt-romneys-massachusetts-rank-47th-job-creat/,3.0
Says Milken Institute rated San Antonio as nation’s top-performing local economy.,https://www.politifact.com/factchecks/2012/sep/05/julian-castro/julian-castro-says-milken-institute-named-san-anto/,5.0
"The first (state) budget that came out of our Republican leadership slashed funding to Planned Parenthood...It resulted in the reduction of hours, the elimination of days, elimination of access to women in my city and all over my state.",https://www.politifact.com/factchecks/2012/sep/05/cory-booker/cory-booker-blasts-chris-christie-slashing-funding/,5.0
Says Barack Obama is a Muslim.,https://www.politifact.com/factchecks/2012/sep/04/hank-williams-jr/hank-williams-jr-says-barack-obama-muslim/,0.0
"In 2008, Charlie Crist ‘applauded the pick of Sarah Palin and said she would do ‘a great job.’",https://www.politifact.com/factchecks/2012/sep/04/george-lemieux/george-lemieux-charlie-crist-sarah-palin-said-grea/,5.0
The GOP platform that seeks further limits on abortion and is silent on an exception for rape has been there for more than 30 years.,https://www.politifact.com/factchecks/2012/sep/04/bob-mcdonnell/bob-mcdonnell-says-gop-platform-has-included-ban-a/,5.0
Federal law adopted under Tommy Thompson's watch prohibits the government from negotiating for better prices on prescription drugs for senior citizens,https://www.politifact.com/factchecks/2012/sep/04/tammy-baldwin/uncle-sam-barred-bargaining-medicare-drug-prices-s/,5.0
Says Chris Christie was the first governor in America to endorse Mitt Romney.,https://www.politifact.com/factchecks/2012/sep/03/chris-christie/chris-christie-claims-he-was-first-governor-endors/,1.0
Says Gov. Chris Christie has embarked on a tour to demand that New Jersey’s Democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest.,https://www.politifact.com/factchecks/2012/sep/02/barbara-buono/barbara-buono-says-chris-christie-embarked-tour-de/,1.0
Says a federal judge sanctions Tennessee ‘birther’ lawyer … for bringing a frivolous lawsuit.,https://www.politifact.com/factchecks/2012/sep/02/tennessee-democratic-party/birthers-sanctioned-federal-judge-frivolous-lawsui/,5.0
U.S. military uniforms are manufactured in China.,https://www.politifact.com/factchecks/2012/sep/02/anthony-gemma/anthony-gemma-asks-why-us-military-uniforms-are-ma/,0.0
Says opponents of the health care law  prevailed on our two main arguments to the U.S. Supreme Court.,https://www.politifact.com/factchecks/2012/sep/01/sam-olens/olens-says-states-prevailed-obamacare-arguments/,4.0
"At Bain Capital, we helped start an early childhood learning company called Bright Horizons that First Lady Michelle Obama rightly praised.",https://www.politifact.com/factchecks/2012/aug/31/mitt-romney/mitt-romney-says-michelle-obama-praised-bain-compa/,5.0
Under the Obama economy ... utility bills are higher.,https://www.politifact.com/factchecks/2012/aug/31/mitt-romney/mitt-romney-says-utility-prices-have-risen-under-b/,3.0
The unemployment rate is declining faster in Tampa than almost anywhere else.,https://www.politifact.com/factchecks/2012/aug/31/bob-buckhorn/tampa-mayor-bob-buckhorn-touts-drop-unemployment-r/,4.0
"Says Bruce Starr voted to throw 6,000 Oregonians off unemployment.",https://www.politifact.com/factchecks/2012/aug/31/democratic-party-oregon/did-bruce-starr-really-vote-kick-6000-people-unemp/,3.0
Says under the Romney-Ryan budget ... the American Opportunity Tax Credit for college tuition would be eliminated.,https://www.politifact.com/factchecks/2012/aug/31/barack-obama/romneyryan-budget-would-be-end-road-american-oppor/,4.0
There is an increasing amount of evidence from public polling that the highest number of Americans ever identify themselves as pro-life.,https://www.politifact.com/factchecks/2012/aug/31/marco-rubio/rubio-says-those-identifying-themselves-pro-life-a/,4.0
"Says that when Democrats controlled Congress and the White House, federal spending as a share of the Gross Domestic Product leapt from 18.2 percent in 2001 to 25.2 percent in 2009 -- the largest such increase in any eight-year period since World War II.",https://www.politifact.com/factchecks/2012/aug/31/john-cornyn/john-cornyn-says-when-democrats-controlled-congres/,2.0
"When Tim Kaine was governor, spending soared, blowing holes in the budget every year.",https://www.politifact.com/factchecks/2012/aug/31/crossroads-gps/crossroads-says-state-spending-increased-under-tim/,2.0
"In his first TV interview as president, Obama said we should talk to Iran.",https://www.politifact.com/factchecks/2012/aug/31/mitt-romney/obama-first-interview-talk-iran/,5.0
Barack Obama began his presidency with an apology tour.,https://www.politifact.com/factchecks/2012/aug/31/mitt-romney/mitt-romney-said-barack-obama-began-his-presidency/,0.0
The majority of Americans now doubt that our children will have a better future.,https://www.politifact.com/factchecks/2012/aug/31/mitt-romney/romney-says-majority-americans-now-pessimistic-abo/,3.0
"In Massachusetts, Gov. Romney narrowed the gap between students of different races.",https://www.politifact.com/factchecks/2012/aug/31/jeb-bush/jeb-bush-says-romney-narrowed-achievement-gap-mass/,3.0
Says our national debt is greater than our gross domestic product.,https://www.politifact.com/factchecks/2012/aug/29/ted-cruz/ted-cruz-addressing-delegates-says-national-debt-e/,3.0
Says Paul Ryan tried to change the whole game for Social Security,https://www.politifact.com/factchecks/2012/aug/28/barack-obama/radio-ad-barack-obama-says-paul-ryan-tried-change-/,3.0
"Household income in America has gone down for families an average of $4,000 in the last four years while it  went up $5,000 under Mitt Romney when he was governor of Massachusetts",https://www.politifact.com/factchecks/2012/aug/28/paul-ryan/ryan-says-incomes-went-down-nationally-under-obama/,1.0
"If you look at the number of illegal immigrants coming into the country, it is net zero. It's been that way now for almost two years.",https://www.politifact.com/factchecks/2012/aug/28/jeb-bush/jeb-bush-says-illegal-immigration-net-zero/,5.0
Says a portfolio managed by the Texas General Land Office earned 22 percent last year while the state’s emergency reserve account experienced a 1 percent gain.,https://www.politifact.com/factchecks/2012/aug/28/jerry-patterson/jerry-patterson-says-investments-overseen-his-offi/,4.0
Says Republicans supported legislation on early voting and in-person voting in 2005.,https://www.politifact.com/factchecks/2012/aug/28/teresa-fedor/teresa-fedor-says-republicans-supported-ohios-earl/,5.0
Mitt Romney gave away his father's inheritance.,https://www.politifact.com/factchecks/2012/aug/27/reince-priebus/republican-national-committee-chair-reince-priebus/,5.0
"In the past 27 months, President Barack Obama has created more private-sector jobs than in the Reagan recovery.",https://www.politifact.com/factchecks/2012/aug/27/stephanie-cutter/barack-obama-says-his-recovery-has-outpaced-ronald/,1.0
"Half the kids coming out of college this year … can't find a job, or a job that's consistent with a college degree.",https://www.politifact.com/factchecks/2012/aug/27/mitt-romney/mitt-romney-right-getting-job-right-out-college-ca/,5.0
Says the top 20 percent of income earners pay nearly 70 percent of all federal taxes.,https://www.politifact.com/factchecks/2012/aug/27/lamar-smith/lamar-smith-says-top-20-percent-income-earners-pay/,5.0
"Republicans included the Akin amendment in the Republican Party platform, which bans abortion, even for rape victims.",https://www.politifact.com/factchecks/2012/aug/27/charlie-crist/crist-gop-platform-bans-abortion-even-cases-rape/,3.0
Says that Tennessee Gov. Bill Haslam has made it clear by his repeated actions that he will pursue a policy that promotes the interest of Islamist (sic) and their radical ideology as long as he is governor.,https://www.politifact.com/factchecks/2012/aug/27/billhislamcom/anti-muslim-website-says-bill-haslam-promotes-inte/,0.0
"This year, Eric Cantor has received more money from oil companies than any other member of Congress.",https://www.politifact.com/factchecks/2012/aug/27/wayne-powell/wayne-powell-says-eric-cantor-has-received-most-oi/,1.0
"Says U.S. Senate rival Tommy Thompson wants to give a new $265,000 tax cut to millionaires like himself while raising taxes on the middle class.",https://www.politifact.com/factchecks/2012/aug/27/tammy-baldwin/baldwin-says-thompson-wants-give-millionaires-tax-/,3.0
We've got the highest corporate tax rate in the world.,https://www.politifact.com/factchecks/2012/aug/27/joseph-kyrillos/us-senate-hopeful-joe-kyrillos-claims-united-state/,4.0
The state government workforce grew when Tim Kaine was governor.,https://www.politifact.com/factchecks/2012/aug/27/george-allen/george-allen-says-state-government-workforce-grew-/,2.0
Independent voters have a ten-point margin in favor of Mitt Romney right now.,https://www.politifact.com/factchecks/2012/aug/26/bob-mcdonnell/eve-gop-convention-mcdonnell-says-romney-leading-o/,4.0
"In 2008, candidate Barack Obama attacked John McCain for proposing cuts to Medicare.",https://www.politifact.com/factchecks/2012/aug/26/mitt-romney/romney-ad-says-obama-attacked-mccain-medicare-08/,5.0
Says U.S. Senate rival Tammy Baldwin wants a completely government-controlled health care system that goes far beyond 'Obamacare' and is a Medicare system for all.,https://www.politifact.com/factchecks/2012/aug/26/tommy-thompson/tommy-thompson-says-us-senate-rival-tammy-baldwin-/,4.0
